Code Domaine,Domaine,Code zone (FAO),Zone,Code Élément,Élément,Code Produit,Produit,Code année,Année,Unité,Valeur,Symbole,Description du Symbole,Note
"MK","Indicateurs macro","55","Dominique","61290","Croissance annuelle US$ par habitant","22008","Produit Intérieur Brut","2019","2019","%","5.501695","Fc","Donnée calculée",""
"MK","Indicateurs macro","59","Égypte","6110","Valeur US $","22008","Produit Intérieur Brut","2019","2019","millions","317359.293188","X","Sources internationales sûres",""
"MK","Indicateurs macro","59","Égypte","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2019","2019","US$","3161.324684","X","Sources internationales sûres",""
"MK","Indicateurs macro","59","Égypte","61290","Croissance annuelle US$ par habitant","22008","Produit Intérieur Brut","2019","2019","%","24.583625","Fc","Donnée calculée",""
"MK","Indicateurs macro","60","El Salvador","6110","Valeur US $","22008","Produit Intérieur Brut","2019","2019","millions","27022.64","X","Sources internationales sûres",""
"MK","Indicateurs macro","60","El Salvador","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2019","2019","US$","4187.250031","X","Sources internationales sûres",""
"MK","Indicateurs macro","60","El Salvador","61290","Croissance annuelle US$ par habitant","22008","Produit Intérieur Brut","2019","2019","%","2.940066","Fc","Donnée calculée",""
"MK","Indicateurs macro","225","Émirats arabes unis","6110","Valeur US $","22008","Produit Intérieur Brut","2019","2019","millions","421142.267938","X","Sources internationales sûres",""
"MK","Indicateurs macro","225","Émirats arabes unis","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2019","2019","US$","43103.323058","X","Sources internationales sûres",""
"MK","Indicateurs macro","225","Émirats arabes unis","61290","Croissance annuelle US$ par habitant","22008","Produit Intérieur Brut","2019","2019","%","-1.678933","Fc","Donnée calculée",""
"MK","Indicateurs macro","58","Équateur","6110","Valeur US $","22008","Produit Intérieur Brut","2019","2019","millions","107435.665","X","Sources internationales sûres",""
"MK","Indicateurs macro","58","Équateur","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2019","2019","US$","6183.823825","X","Sources internationales sûres",""
"MK","Indicateurs macro","58","Équateur","61290","Croissance annuelle US$ par habitant","22008","Produit Intérieur Brut","2019","2019","%","-1.780692","Fc","Donnée calculée",""
"MK","Indicateurs macro","178","Érythrée","6110","Valeur US $","22008","Produit Intérieur Brut","2019","2019","millions","1981.857048","X","Sources internationales sûres",""
"MK","Indicateurs macro","178","Érythrée","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2019","2019","US$","566.711679","X","Sources internationales sûres",""
"MK","Indicateurs macro","178","Érythrée","61290","Croissance annuelle US$ par habitant","22008","Produit Intérieur Brut","2019","2019","%","-2.43931","Fc","Donnée calculée",""
"MK","Indicateurs macro","203","Espagne","6110","Valeur US $","22008","Produit Intérieur Brut","2019","2019","millions","1393490.524518","X","Sources internationales sûres",""
"MK","Indicateurs macro","203","Espagne","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2019","2019","US$","29815.717809","X","Sources internationales sûres",""
"MK","Indicateurs macro","203","Espagne","61290","Croissance annuelle US$ par habitant","22008","Produit Intérieur Brut","2019","2019","%","-2.107561","Fc","Donnée calculée",""
"MK","Indicateurs macro","63","Estonie","6110","Valeur US $","22008","Produit Intérieur Brut","2019","2019","millions","31471.100656","X","Sources internationales sûres",""
"MK","Indicateurs macro","63","Estonie","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2019","2019","US$","23740.163796","X","Sources internationales sûres",""
"MK","Indicateurs macro","63","Estonie","61290","Croissance annuelle US$ par habitant","22008","Produit Intérieur Brut","2019","2019","%","2.530742","Fc","Donnée calculée",""
"MK","Indicateurs macro","209","Eswatini","6110","Valeur US $","22008","Produit Intérieur Brut","2019","2019","millions","4594.332076","X","Sources internationales sûres",""
"MK","Indicateurs macro","209","Eswatini","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2019","2019","US$","4001.578285","X","Sources internationales sûres",""
"MK","Indicateurs macro","209","Eswatini","61290","Croissance annuelle US$ par habitant","22008","Produit Intérieur Brut","2019","2019","%","-3.631519","Fc","Donnée calculée",""
"MK","Indicateurs macro","231","États-Unis d'Amérique","6110","Valeur US $","22008","Produit Intérieur Brut","2019","2019","millions","21433226","X","Sources internationales sûres",""
"MK","Indicateurs macro","231","États-Unis d'Amérique","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2019","2019","US$","65133.731652","X","Sources internationales sûres",""
"MK","Indicateurs macro","231","États-Unis d'Amérique","61290","Croissance annuelle US$ par habitant","22008","Produit Intérieur Brut","2019","2019","%","3.362818","Fc","Donnée calculée",""
"MK","Indicateurs macro","238","Éthiopie","6110","Valeur US $","22008","Produit Intérieur Brut","2019","2019","millions","92750.117817","X","Sources internationales sûres",""
"MK","Indicateurs macro","238","Éthiopie","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2019","2019","US$","827.544333","X","Sources internationales sûres",""
"MK","Indicateurs macro","238","Éthiopie","61290","Croissance annuelle US$ par habitant","22008","Produit Intérieur Brut","2019","2019","%","12.688761","Fc","Donnée calculée",""
"MK","Indicateurs macro","185","Fédération de Russie","6110","Valeur US $","22008","Produit Intérieur Brut","2019","2019","millions","1692930.151301","X","Sources internationales sûres",""
"MK","Indicateurs macro","185","Fédération de Russie","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2019","2019","US$","11605.566389","X","Sources internationales sûres",""
"MK","Indicateurs macro","185","Fédération de Russie","61290","Croissance annuelle US$ par habitant","22008","Produit Intérieur Brut","2019","2019","%","1.370715","Fc","Donnée calculée",""
"MK","Indicateurs macro","66","Fidji","6110","Valeur US $","22008","Produit Intérieur Brut","2019","2019","millions","5504.448601","X","Sources internationales sûres",""
"MK","Indicateurs macro","66","Fidji","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2019","2019","US$","6185.100338","X","Sources internationales sûres",""
"MK","Indicateurs macro","66","Fidji","61290","Croissance annuelle US$ par habitant","22008","Produit Intérieur Brut","2019","2019","%","-1.307017","Fc","Donnée calculée",""
"MK","Indicateurs macro","67","Finlande","6110","Valeur US $","22008","Produit Intérieur Brut","2019","2019","millions","269296.31018","X","Sources internationales sûres",""
"MK","Indicateurs macro","67","Finlande","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2019","2019","US$","48678.365212","X","Sources internationales sûres",""
"MK","Indicateurs macro","67","Finlande","61290","Croissance annuelle US$ par habitant","22008","Produit Intérieur Brut","2019","2019","%","-2.578972","Fc","Donnée calculée",""
"MK","Indicateurs macro","68","France","6110","Valeur US $","22008","Produit Intérieur Brut","2019","2019","millions","2715518.274227","X","Sources internationales sûres",""
"MK","Indicateurs macro","68","France","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2019","2019","US$","40318.752736","X","Sources internationales sûres",""
"MK","Indicateurs macro","68","France","61290","Croissance annuelle US$ par habitant","22008","Produit Intérieur Brut","2019","2019","%","-2.826736","Fc","Donnée calculée",""
"MK","Indicateurs macro","74","Gabon","6110","Valeur US $","22008","Produit Intérieur Brut","2019","2019","millions","16887.888736","X","Sources internationales sûres",""
"MK","Indicateurs macro","74","Gabon","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2019","2019","US$","7773.19892","X","Sources internationales sûres",""
"MK","Indicateurs macro","74","Gabon","61290","Croissance annuelle US$ par habitant","22008","Produit Intérieur Brut","2019","2019","%","-3.063015","Fc","Donnée calculée",""
"MK","Indicateurs macro","75","Gambie","6110","Valeur US $","22008","Produit Intérieur Brut","2019","2019","millions","1822.863404","X","Sources internationales sûres",""
"MK","Indicateurs macro","75","Gambie","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2019","2019","US$","776.444497","X","Sources internationales sûres",""
"MK","Indicateurs macro","75","Gambie","61290","Croissance annuelle US$ par habitant","22008","Produit Intérieur Brut","2019","2019","%","5.699094","Fc","Donnée calculée",""
"MK","Indicateurs macro","73","Géorgie","6110","Valeur US $","22008","Produit Intérieur Brut","2019","2019","millions","17742.9347","X","Sources internationales sûres",""
"MK","Indicateurs macro","73","Géorgie","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2019","2019","US$","4439.323978","X","Sources internationales sûres",""
"MK","Indicateurs macro","73","Géorgie","61290","Croissance annuelle US$ par habitant","22008","Produit Intérieur Brut","2019","2019","%","0.970216","Fc","Donnée calculée",""
"MK","Indicateurs macro","81","Ghana","6110","Valeur US $","22008","Produit Intérieur Brut","2019","2019","millions","66999.258054","X","Sources internationales sûres",""
"MK","Indicateurs macro","81","Ghana","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2019","2019","US$","2202.629207","X","Sources internationales sûres",""
"MK","Indicateurs macro","81","Ghana","61290","Croissance annuelle US$ par habitant","22008","Produit Intérieur Brut","2019","2019","%","0.047457","Fc","Donnée calculée",""
"MK","Indicateurs macro","84","Grèce","6110","Valeur US $","22008","Produit Intérieur Brut","2019","2019","millions","205326.734645","X","Sources internationales sûres",""
"MK","Indicateurs macro","84","Grèce","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2019","2019","US$","19604.489125","X","Sources internationales sûres",""
"MK","Indicateurs macro","84","Grèce","61290","Croissance annuelle US$ par habitant","22008","Produit Intérieur Brut","2019","2019","%","-2.811079","Fc","Donnée calculée",""
"MK","Indicateurs macro","86","Grenade","6110","Valeur US $","22008","Produit Intérieur Brut","2019","2019","millions","1211.618519","X","Sources internationales sûres",""
"MK","Indicateurs macro","86","Grenade","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2019","2019","US$","10817.732726","X","Sources internationales sûres",""
"MK","Indicateurs macro","86","Grenade","61290","Croissance annuelle US$ par habitant","22008","Produit Intérieur Brut","2019","2019","%","3.164502","Fc","Donnée calculée",""
"MK","Indicateurs macro","85","Groenland","6110","Valeur US $","22008","Produit Intérieur Brut","2019","2019","millions","3023.601252","X","Sources internationales sûres",""
"MK","Indicateurs macro","85","Groenland","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2019","2019","US$","53352.647732","X","Sources internationales sûres",""
"MK","Indicateurs macro","85","Groenland","61290","Croissance annuelle US$ par habitant","22008","Produit Intérieur Brut","2019","2019","%","-1.106893","Fc","Donnée calculée",""
"MK","Indicateurs macro","89","Guatemala","6110","Valeur US $","22008","Produit Intérieur Brut","2019","2019","millions","76710.40253","X","Sources internationales sûres",""
"MK","Indicateurs macro","89","Guatemala","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2019","2019","US$","4363.138793","X","Sources internationales sûres",""
"MK","Indicateurs macro","89","Guatemala","61290","Croissance annuelle US$ par habitant","22008","Produit Intérieur Brut","2019","2019","%","2.92165","Fc","Donnée calculée",""
"MK","Indicateurs macro","90","Guinée","6110","Valeur US $","22008","Produit Intérieur Brut","2019","2019","millions","12354.401268","X","Sources internationales sûres",""
"MK","Indicateurs macro","90","Guinée","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2019","2019","US$","967.360684","X","Sources internationales sûres",""
"MK","Indicateurs macro","90","Guinée","61290","Croissance annuelle US$ par habitant","22008","Produit Intérieur Brut","2019","2019","%","10.10234","Fc","Donnée calculée",""
"MK","Indicateurs macro","61","Guinée équatoriale","6110","Valeur US $","22008","Produit Intérieur Brut","2019","2019","millions","11024.718307","X","Sources internationales sûres",""
"MK","Indicateurs macro","61","Guinée équatoriale","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2019","2019","US$","8130.407178","X","Sources internationales sûres",""
"MK","Indicateurs macro","61","Guinée équatoriale","61290","Croissance annuelle US$ par habitant","22008","Produit Intérieur Brut","2019","2019","%","-19.851579","Fc","Donnée calculée",""
"MK","Indicateurs macro","175","Guinée-Bissau","6110","Valeur US $","22008","Produit Intérieur Brut","2019","2019","millions","1322.269762","X","Sources internationales sûres",""
"MK","Indicateurs macro","175","Guinée-Bissau","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2019","2019","US$","688.351615","X","Sources internationales sûres",""
"MK","Indicateurs macro","175","Guinée-Bissau","61290","Croissance annuelle US$ par habitant","22008","Produit Intérieur Brut","2019","2019","%","-6.674659","Fc","Donnée calculée",""
"MK","Indicateurs macro","91","Guyana","6110","Valeur US $","22008","Produit Intérieur Brut","2019","2019","millions","5173.760192","X","Sources internationales sûres",""
"MK","Indicateurs macro","91","Guyana","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2019","2019","US$","6609.587274","X","Sources internationales sûres",""
"MK","Indicateurs macro","91","Guyana","61290","Croissance annuelle US$ par habitant","22008","Produit Intérieur Brut","2019","2019","%","7.545917","Fc","Donnée calculée",""
"MK","Indicateurs macro","93","Haïti","6110","Valeur US $","22008","Produit Intérieur Brut","2019","2019","millions","8051.188114","X","Sources internationales sûres",""
"MK","Indicateurs macro","93","Haïti","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2019","2019","US$","714.830247","X","Sources internationales sûres",""
"MK","Indicateurs macro","93","Haïti","61290","Croissance annuelle US$ par habitant","22008","Produit Intérieur Brut","2019","2019","%","-14.386171","Fc","Donnée calculée",""
"MK","Indicateurs macro","95","Honduras","6110","Valeur US $","22008","Produit Intérieur Brut","2019","2019","millions","25095.355628","X","Sources internationales sûres",""
"MK","Indicateurs macro","95","Honduras","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2019","2019","US$","2574.908102","X","Sources internationales sûres",""
"MK","Indicateurs macro","95","Honduras","61290","Croissance annuelle US$ par habitant","22008","Produit Intérieur Brut","2019","2019","%","2.759001","Fc","Donnée calculée",""
"MK","Indicateurs macro","97","Hongrie","6110","Valeur US $","22008","Produit Intérieur Brut","2019","2019","millions","163469.042868","X","Sources internationales sûres",""
"MK","Indicateurs macro","97","Hongrie","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2019","2019","US$","16879.138985","X","Sources internationales sûres",""
"MK","Indicateurs macro","97","Hongrie","61290","Croissance annuelle US$ par habitant","22008","Produit Intérieur Brut","2019","2019","%","2.141512","Fc","Donnée calculée",""
"MK","Indicateurs macro","36","Îles Caïmanes","6110","Valeur US $","22008","Produit Intérieur Brut","2019","2019","millions","6020.184081","X","Sources internationales sûres",""
"MK","Indicateurs macro","36","Îles Caïmanes","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2019","2019","US$","92692.370523","X","Sources internationales sûres",""
"MK","Indicateurs macro","36","Îles Caïmanes","61290","Croissance annuelle US$ par habitant","22008","Produit Intérieur Brut","2019","2019","%","7.817016","Fc","Donnée calculée",""
"MK","Indicateurs macro","47","Îles Cook","6110","Valeur US $","22008","Produit Intérieur Brut","2019","2019","millions","379.097592","X","Sources internationales sûres",""
"MK","Indicateurs macro","47","Îles Cook","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2019","2019","US$","21603.464347","X","Sources internationales sûres",""
"MK","Indicateurs macro","47","Îles Cook","61290","Croissance annuelle US$ par habitant","22008","Produit Intérieur Brut","2019","2019","%","4.338295","Fc","Donnée calculée",""
"MK","Indicateurs macro","127","Îles Marshall","6110","Valeur US $","22008","Produit Intérieur Brut","2019","2019","millions","237.408066","X","Sources internationales sûres",""
"MK","Indicateurs macro","127","Îles Marshall","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2019","2019","US$","4038.17023","X","Sources internationales sûres",""
"MK","Indicateurs macro","127","Îles Marshall","61290","Croissance annuelle US$ par habitant","22008","Produit Intérieur Brut","2019","2019","%","6.599701","Fc","Donnée calculée",""
"MK","Indicateurs macro","25","Îles Salomon","6110","Valeur US $","22008","Produit Intérieur Brut","2019","2019","millions","1302.683941","X","Sources internationales sûres",""
"MK","Indicateurs macro","25","Îles Salomon","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2019","2019","US$","1944.818169","X","Sources internationales sûres",""
"MK","Indicateurs macro","25","Îles Salomon","61290","Croissance annuelle US$ par habitant","22008","Produit Intérieur Brut","2019","2019","%","-2.784514","Fc","Donnée calculée",""
"MK","Indicateurs macro","224","Îles Turques-et-Caïques","6110","Valeur US $","22008","Produit Intérieur Brut","2019","2019","millions","1197.42","X","Sources internationales sûres",""
"MK","Indicateurs macro","224","Îles Turques-et-Caïques","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2019","2019","US$","31353.460239","X","Sources internationales sûres",""
"MK","Indicateurs macro","224","Îles Turques-et-Caïques","61290","Croissance annuelle US$ par habitant","22008","Produit Intérieur Brut","2019","2019","%","6.085995","Fc","Donnée calculée",""
"MK","Indicateurs macro","239","Îles Vierges britanniques","6110","Valeur US $","22008","Produit Intérieur Brut","2019","2019","millions","1296.954245","X","Sources internationales sûres",""
"MK","Indicateurs macro","239","Îles Vierges britanniques","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2019","2019","US$","43188.619547","X","Sources internationales sûres",""
"MK","Indicateurs macro","239","Îles Vierges britanniques","61290","Croissance annuelle US$ par habitant","22008","Produit Intérieur Brut","2019","2019","%","3.080302","Fc","Donnée calculée",""
"MK","Indicateurs macro","100","Inde","6110","Valeur US $","22008","Produit Intérieur Brut","2019","2019","millions","2891582.35083","X","Sources internationales sûres",""
"MK","Indicateurs macro","100","Inde","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2019","2019","US$","2116.177386","X","Sources internationales sûres",""
"MK","Indicateurs macro","100","Inde","61290","Croissance annuelle US$ par habitant","22008","Produit Intérieur Brut","2019","2019","%","3.200492","Fc","Donnée calculée",""
"MK","Indicateurs macro","101","Indonésie","6110","Valeur US $","22008","Produit Intérieur Brut","2019","2019","millions","1119190.783874","X","Sources internationales sûres",""
"MK","Indicateurs macro","101","Indonésie","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2019","2019","US$","4135.569274","X","Sources internationales sûres",""
"MK","Indicateurs macro","101","Indonésie","61290","Croissance annuelle US$ par habitant","22008","Produit Intérieur Brut","2019","2019","%","6.210637","Fc","Donnée calculée",""
"MK","Indicateurs macro","102","Iran (République islamique d')","6110","Valeur US $","22008","Produit Intérieur Brut","2019","2019","millions","603779.556468","X","Sources internationales sûres",""
"MK","Indicateurs macro","102","Iran (République islamique d')","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2019","2019","US$","7282.005946","X","Sources internationales sûres",""
"MK","Indicateurs macro","102","Iran (République islamique d')","61290","Croissance annuelle US$ par habitant","22008","Produit Intérieur Brut","2019","2019","%","28.949443","Fc","Donnée calculée",""
"MK","Indicateurs macro","103","Iraq","6110","Valeur US $","22008","Produit Intérieur Brut","2019","2019","millions","225232.373604","X","Sources internationales sûres",""
"MK","Indicateurs macro","103","Iraq","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2019","2019","US$","5729.677358","X","Sources internationales sûres",""
"MK","Indicateurs macro","103","Iraq","61290","Croissance annuelle US$ par habitant","22008","Produit Intérieur Brut","2019","2019","%","2.19159","Fc","Donnée calculée",""
"MK","Indicateurs macro","104","Irlande","6110","Valeur US $","22008","Produit Intérieur Brut","2019","2019","millions","398590.186611","X","Sources internationales sûres",""
"MK","Indicateurs macro","104","Irlande","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2019","2019","US$","81636.578555","X","Sources internationales sûres",""
"MK","Indicateurs macro","104","Irlande","61290","Croissance annuelle US$ par habitant","22008","Produit Intérieur Brut","2019","2019","%","1.871189","Fc","Donnée calculée",""
"MK","Indicateurs macro","99","Islande","6110","Valeur US $","22008","Produit Intérieur Brut","2019","2019","millions","24188.035717","X","Sources internationales sûres",""
"MK","Indicateurs macro","99","Islande","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2019","2019","US$","71344.613669","X","Sources internationales sûres",""
"MK","Indicateurs macro","99","Islande","61290","Croissance annuelle US$ par habitant","22008","Produit Intérieur Brut","2019","2019","%","-6.663154","Fc","Donnée calculée",""
"MK","Indicateurs macro","105","Israël","6110","Valeur US $","22008","Produit Intérieur Brut","2019","2019","millions","395098.60213","X","Sources internationales sûres",""
"MK","Indicateurs macro","105","Israël","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2019","2019","US$","46376.46651","X","Sources internationales sûres",""
"MK","Indicateurs macro","105","Israël","61290","Croissance annuelle US$ par habitant","22008","Produit Intérieur Brut","2019","2019","%","4.888749","Fc","Donnée calculée",""
"MK","Indicateurs macro","106","Italie","6110","Valeur US $","22008","Produit Intérieur Brut","2019","2019","millions","2003576.145498","X","Sources internationales sûres",""
"MK","Indicateurs macro","106","Italie","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2019","2019","US$","33089.573308","X","Sources internationales sûres",""
"MK","Indicateurs macro","106","Italie","61290","Croissance annuelle US$ par habitant","22008","Produit Intérieur Brut","2019","2019","%","-4.083764","Fc","Donnée calculée",""
"MK","Indicateurs macro","109","Jamaïque","6110","Valeur US $","22008","Produit Intérieur Brut","2019","2019","millions","15830.766372","X","Sources internationales sûres",""
"MK","Indicateurs macro","109","Jamaïque","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2019","2019","US$","5369.49399","X","Sources internationales sûres",""
"MK","Indicateurs macro","109","Jamaïque","61290","Croissance annuelle US$ par habitant","22008","Produit Intérieur Brut","2019","2019","%","0.177053","Fc","Donnée calculée",""
"MK","Indicateurs macro","110","Japon","6110","Valeur US $","22008","Produit Intérieur Brut","2019","2019","millions","5082465.810911","X","Sources internationales sûres",""
"MK","Indicateurs macro","110","Japon","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2019","2019","US$","40063.485352","X","Sources internationales sûres",""
"MK","Indicateurs macro","110","Japon","61290","Croissance annuelle US$ par habitant","22008","Produit Intérieur Brut","2019","2019","%","2.852917","Fc","Donnée calculée",""
"MK","Indicateurs macro","112","Jordanie","6110","Valeur US $","22008","Produit Intérieur Brut","2019","2019","millions","44502.816901","X","Sources internationales sûres",""
"MK","Indicateurs macro","112","Jordanie","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2019","2019","US$","4405.480596","X","Sources internationales sûres",""
"MK","Indicateurs macro","112","Jordanie","61290","Croissance annuelle US$ par habitant","22008","Produit Intérieur Brut","2019","2019","%","2.258483","Fc","Donnée calculée",""
"MK","Indicateurs macro","108","Kazakhstan","6110","Valeur US $","22008","Produit Intérieur Brut","2019","2019","millions","181667.185041","X","Sources internationales sûres",""
"MK","Indicateurs macro","108","Kazakhstan","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2019","2019","US$","9792.625928","X","Sources internationales sûres",""
"MK","Indicateurs macro","108","Kazakhstan","61290","Croissance annuelle US$ par habitant","22008","Produit Intérieur Brut","2019","2019","%","0.031888","Fc","Donnée calculée",""
"MK","Indicateurs macro","114","Kenya","6110","Valeur US $","22008","Produit Intérieur Brut","2019","2019","millions","95501.872977","X","Sources internationales sûres",""
"MK","Indicateurs macro","114","Kenya","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2019","2019","US$","1816.523795","X","Sources internationales sûres",""
"MK","Indicateurs macro","114","Kenya","61290","Croissance annuelle US$ par habitant","22008","Produit Intérieur Brut","2019","2019","%","6.353725","Fc","Donnée calculée",""
"MK","Indicateurs macro","113","Kirghizistan","6110","Valeur US $","22008","Produit Intérieur Brut","2019","2019","millions","8454.619608","X","Sources internationales sûres",""
"MK","Indicateurs macro","113","Kirghizistan","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2019","2019","US$","1317.770772","X","Sources internationales sûres",""
"MK","Indicateurs macro","113","Kirghizistan","61290","Croissance annuelle US$ par habitant","22008","Produit Intérieur Brut","2019","2019","%","0.437188","Fc","Donnée calculée",""
"MK","Indicateurs macro","83","Kiribati","6110","Valeur US $","22008","Produit Intérieur Brut","2019","2019","millions","194.866652","X","Sources internationales sûres",""
"MK","Indicateurs macro","83","Kiribati","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2019","2019","US$","1656.944815","X","Sources internationales sûres",""
"MK","Indicateurs macro","83","Kiribati","61290","Croissance annuelle US$ par habitant","22008","Produit Intérieur Brut","2019","2019","%","-2.431794","Fc","Donnée calculée",""
"MK","Indicateurs macro","118","Koweït","6110","Valeur US $","22008","Produit Intérieur Brut","2019","2019","millions","134623.592787","X","Sources internationales sûres",""
"MK","Indicateurs macro","118","Koweït","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2019","2019","US$","31999.271891","X","Sources internationales sûres",""
"MK","Indicateurs macro","118","Koweït","61290","Croissance annuelle US$ par habitant","22008","Produit Intérieur Brut","2019","2019","%","-5.882399","Fc","Donnée calculée",""
"MK","Indicateurs macro","122","Lesotho","6110","Valeur US $","22008","Produit Intérieur Brut","2019","2019","millions","2460.074277","X","Sources internationales sûres",""
"MK","Indicateurs macro","122","Lesotho","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2019","2019","US$","1157.536027","X","Sources internationales sûres",""
"MK","Indicateurs macro","122","Lesotho","61290","Croissance annuelle US$ par habitant","22008","Produit Intérieur Brut","2019","2019","%","-5.207272","Fc","Donnée calculée",""
"MK","Indicateurs macro","119","Lettonie","6110","Valeur US $","22008","Produit Intérieur Brut","2019","2019","millions","34102.913582","X","Sources internationales sûres",""
"MK","Indicateurs macro","119","Lettonie","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2019","2019","US$","17885.427445","X","Sources internationales sûres",""
"MK","Indicateurs macro","119","Lettonie","61290","Croissance annuelle US$ par habitant","22008","Produit Intérieur Brut","2019","2019","%","0.218795","Fc","Donnée calculée",""
"MK","Indicateurs macro","121","Liban","6110","Valeur US $","22008","Produit Intérieur Brut","2019","2019","millions","53367.042272","X","Sources internationales sûres",""
"MK","Indicateurs macro","121","Liban","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2019","2019","US$","7784.316857","X","Sources internationales sûres",""
"MK","Indicateurs macro","121","Liban","61290","Croissance annuelle US$ par habitant","22008","Produit Intérieur Brut","2019","2019","%","-2.848315","Fc","Donnée calculée",""
"MK","Indicateurs macro","123","Libéria","6110","Valeur US $","22008","Produit Intérieur Brut","2019","2019","millions","2582.242493","X","Sources internationales sûres",""
"MK","Indicateurs macro","123","Libéria","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2019","2019","US$","522.999168","X","Sources internationales sûres",""
"MK","Indicateurs macro","123","Libéria","61290","Croissance annuelle US$ par habitant","22008","Produit Intérieur Brut","2019","2019","%","-8.183659","Fc","Donnée calculée",""
"MK","Indicateurs macro","124","Libye","6110","Valeur US $","22008","Produit Intérieur Brut","2019","2019","millions","32600.102481","X","Sources internationales sûres",""
"MK","Indicateurs macro","124","Libye","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2019","2019","US$","4810.082385","X","Sources internationales sûres",""
"MK","Indicateurs macro","124","Libye","61290","Croissance annuelle US$ par habitant","22008","Produit Intérieur Brut","2019","2019","%","-7.51972","Fc","Donnée calculée",""
"MK","Indicateurs macro","125","Liechtenstein","6110","Valeur US $","22008","Produit Intérieur Brut","2019","2019","millions","6797.776288","X","Sources internationales sûres",""
"MK","Indicateurs macro","125","Liechtenstein","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2019","2019","US$","178799.449956","X","Sources internationales sûres",""
"MK","Indicateurs macro","125","Liechtenstein","61290","Croissance annuelle US$ par habitant","22008","Produit Intérieur Brut","2019","2019","%","-0.891537","Fc","Donnée calculée",""
"MK","Indicateurs macro","126","Lituanie","6110","Valeur US $","22008","Produit Intérieur Brut","2019","2019","millions","54627.41186","X","Sources internationales sûres",""
"MK","Indicateurs macro","126","Lituanie","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2019","2019","US$","19795.215752","X","Sources internationales sûres",""
"MK","Indicateurs macro","126","Lituanie","61290","Croissance annuelle US$ par habitant","22008","Produit Intérieur Brut","2019","2019","%","3.217888","Fc","Donnée calculée",""
