Évolution population (%),dispo_calories,dispo_proteines,ratio_prot_anim,PIB_par_habitant,taux_suffisance,dep_import
19.984827586206894,876692.2413793104,21293.093103448275,29.09172413793104,2110.022285344827,31.575109616173286,73.67532312938724
18.694054054054057,925482.1621621621,23823.155405405403,26.351351351351354,2351.389836378378,98.21183554107371,6.476802834424497
4.3414754098360655,1150306.475409836,33440.16311475411,48.54442622950819,11584.646909491803,97.20432017671592,32.12388245081091
7.171764705882352,1269319.705882353,39740.98529411765,60.10294117647058,52522.15252935294,97.09007713617021,26.222016012552597
23.11777777777778,1132473.3333333333,35584.25555555555,55.36333333333332,39216.63066088889,8.940420543941375,115.79641391558344
