Évolution population (%),dispo_calories,dispo_proteines,ratio_prot_anim,PIB_par_habitant,taux_suffisance,dep_import,groupe_km,F1,F2
19.984827586206894,876692.2413793104,21293.09310344828,29.091724137931035,2110.0222853448277,31.57510961617329,73.67532312938725,1.6551724137931034,2.0419183821284843,1.2215810341619413
18.69405405405405,925482.1621621621,23823.155405405403,26.35135135135135,2351.389836378379,98.2118355410737,6.476802834424498,0.24324324324324326,1.5694667044478587,-0.9571654176084476
4.341475409836065,1150306.475409836,33440.163114754105,48.544426229508204,11584.646909491805,97.20432017671591,32.12388245081091,3.1311475409836067,-1.004732005631638,-0.44072249794492113
7.171764705882354,1269319.705882353,39740.98529411765,60.10294117647057,52522.15252935295,97.09007713617021,26.222016012552597,1.3529411764705883,-2.7914666214148873,0.03311899429857093
23.11777777777778,1132473.3333333333,35584.25555555556,55.363333333333316,39216.630660888884,8.940420543941373,115.79641391558341,2.6666666666666665,-0.9491462487459807,2.9233688813756347
